gene_id,gene_name,gene_type,Pat1,Pat2,Pat3,Pat4,Pat5,Pat6,Pat7,Pat8,Pat9,Pat10
ENSG00000011638,TMEM159,protein_coding,406,518,890,520,437,460,767,363,226,547
ENSG00000011677,GABRA3,protein_coding,0,0,0,0,0,1,0,0,1,1
ENSG00000012048,BRCA1,protein_coding,968,3852,832,2781,2990,1948,2145,2321,660,2135
ENSG00000012061,ERCC1,protein_coding,1975,2101,1041,1696,1421,1355,1432,1413,1450,1060
ENSG00000012124,CD22,protein_coding,1897,1266,165,218,79,129,654,4006,2136,451
ENSG00000012171,SEMA3B,protein_coding,27,49,36,13,24,63,28,44,28,116
ENSG00000012174,MBTPS2,protein_coding,510,846,447,755,1012,602,668,788,306,463
ENSG00000012211,PRICKLE3,protein_coding,501,586,504,378,253,329,609,470,376,633
ENSG00000012223,LTF,protein_coding,1616,2,137,7,18,51,231,4957,7,19017
ENSG00000012232,EXTL3,protein_coding,1051,1494,882,904,1515,1019,1365,1449,1456,1197
ENSG00000012504,NR1H4,protein_coding,0,0,0,0,1,0,0,0,0,1
ENSG00000012660,ELOVL5,protein_coding,3420,4219,4334,2458,3121,3602,3952,5485,1326,3549
ENSG00000012779,ALOX5,protein_coding,1143,2022,207,2722,16479,2004,587,2814,631,5357
ENSG00000012817,KDM5D,protein_coding,6470,7663,2,0,0,0,9336,10869,4976,1
ENSG00000012822,CALCOCO1,protein_coding,3253,2656,2016,3266,4621,3591,5237,4698,3259,3557
ENSG00000012963,UBR7,protein_coding,1780,2191,670,1159,1687,1421,1550,1986,946,1199
ENSG00000012983,MAP4K5,protein_coding,1983,2174,1187,1679,2082,2248,2997,3113,3167,1487
ENSG00000013016,EHD3,protein_coding,521,377,1274,766,163,1589,1386,758,295,412
ENSG00000013275,PSMC4,protein_coding,1378,2809,1054,1546,1610,1309,1459,1984,1046,735
ENSG00000013288,MAN2B2,protein_coding,2126,3793,1908,2646,3096,2591,2754,2818,2209,3173
ENSG00000013293,SLC7A14,protein_coding,0,1,2,0,1,1,0,0,0,2
ENSG00000013297,CLDN11,protein_coding,1,2,0,1,1,0,2,15,1,3
ENSG00000013306,SLC25A39,protein_coding,6625,2634,1715,2028,3080,1681,5185,8217,1420,2742
ENSG00000013364,MVP,protein_coding,1631,5721,1414,2005,1300,1311,2175,1532,2090,1611
ENSG00000013374,NUB1,protein_coding,1968,1786,1239,2483,2115,2347,2323,1469,1281,1688
ENSG00000013375,PGM3,protein_coding,468,853,27,589,866,272,797,931,317,535
ENSG00000013392,RWDD2A,protein_coding,41,62,1,40,114,19,120,94,28,67
ENSG00000013441,CLK1,protein_coding,8508,6716,3125,4938,4761,5725,11530,7785,1993,5073
ENSG00000013503,POLR3B,protein_coding,322,397,124,499,548,497,471,631,182,216
ENSG00000013523,ANGEL1,protein_coding,1580,1390,2059,1632,1277,1297,2026,2360,971,896
ENSG00000013561,RNF14,protein_coding,466,1047,346,517,1293,1021,981,782,606,608
ENSG00000013563,DNASE1L1,protein_coding,753,490,473,318,312,314,311,293,252,476
ENSG00000013573,DDX11,protein_coding,3091,3022,1005,1920,1108,1989,1994,2336,1117,1752
ENSG00000013583,HEBP1,protein_coding,1743,595,475,790,630,449,1307,669,263,929
ENSG00000013588,GPRC5A,protein_coding,8,2,3,3,4,2,8,9,2,4
ENSG00000013619,MAMLD1,protein_coding,177,12,21,32,96,25,322,279,10,161
ENSG00000013725,CD6,protein_coding,794,313,378,347,345,892,2111,1230,474,436
ENSG00000013810,TACC3,protein_coding,10726,4539,4970,3464,3840,5071,6850,6072,3274,5249
ENSG00000014123,UFL1,protein_coding,1108,1554,532,1366,2097,1216,1612,1841,648,965
ENSG00000014138,POLA2,protein_coding,257,444,240,277,223,235,280,244,239,400
ENSG00000014164,ZC3H3,protein_coding,1944,1941,2630,1464,3098,2634,1123,2253,1333,7042
ENSG00000014216,CAPN1,protein_coding,5835,9409,8788,6289,8892,5686,5742,7351,6336,5499
ENSG00000014257,ACP3,protein_coding,232,592,286,525,200,98,31,514,33,610
ENSG00000014641,MDH1,protein_coding,2600,5349,775,2237,2804,2729,2106,2964,1049,1457
ENSG00000014824,SLC30A9,protein_coding,1793,2390,823,1722,2181,1772,2082,3782,1213,1445
ENSG00000014914,MTMR11,protein_coding,73,2573,44,20,24,79,72,72,58,8
ENSG00000014919,COX15,protein_coding,823,1310,1032,1148,1109,1197,1341,1182,678,1173
ENSG00000015133,CCDC88C,protein_coding,5462,5031,3632,3915,4481,5840,7750,6353,9069,5230
ENSG00000015153,YAF2,protein_coding,824,1268,967,731,852,990,872,1141,693,798
ENSG00000015171,ZMYND11,protein_coding,2271,3234,1010,2377,3365,2954,2634,3298,2032,1251
ENSG00000015285,WAS,protein_coding,4415,5255,4385,4476,3475,3553,3109,3459,2104,3268
ENSG00000015413,DPEP1,protein_coding,603,5,17,15,23,1719,54,23,15,21
ENSG00000015475,BID,protein_coding,2271,2186,894,2144,1894,1240,1014,1651,1403,1050
ENSG00000015479,MATR3,protein_coding,420,823,1336,452,645,901,1032,606,646,901
ENSG00000015520,NPC1L1,protein_coding,15,44,7,17,1,7,38,88,228,7
ENSG00000015532,XYLT2,protein_coding,630,1233,884,1100,1790,1164,1537,952,678,1356
ENSG00000015568,RGPD5,protein_coding,3,3,2,2,6,2,10,6,2,3
ENSG00000015592,STMN4,protein_coding,1,0,3,0,0,0,1,0,34,0
ENSG00000015676,NUDCD3,protein_coding,3255,2910,1969,2092,3163,3096,2968,2070,1651,2375
ENSG00000016082,ISL1,protein_coding,1,0,2,0,1,0,0,0,0,1
ENSG00000016391,CHDH,protein_coding,14,56,16,8,4,13,24,30,2,22
ENSG00000016402,IL20RA,protein_coding,1,1,0,0,0,1,0,1,0,0
ENSG00000016490,CLCA1,protein_coding,0,0,0,0,0,0,1,20,1,0
ENSG00000016602,CLCA4,protein_coding,4,2,0,1,0,0,7,6,1,1
ENSG00000016864,GLT8D1,protein_coding,641,1710,513,1272,3127,1744,1178,1195,537,1076
ENSG00000017260,ATP2C1,protein_coding,4944,3019,2478,4721,11201,6097,6934,8414,3009,4413
ENSG00000017427,IGF1,protein_coding,14,0,5,4,0,3,16,15,0,0
ENSG00000017483,SLC38A5,protein_coding,2455,919,993,1009,858,898,2392,2526,828,913
ENSG00000017797,RALBP1,protein_coding,3596,2489,2074,2794,4605,4951,3760,3887,1953,2580
ENSG00000018189,RUFY3,protein_coding,1877,738,51,2414,3293,879,1507,1216,634,1110
ENSG00000018236,CNTN1,protein_coding,10,0,1,431,2,3,195,36,1,20
ENSG00000018280,SLC11A1,protein_coding,489,2589,287,480,399,366,140,908,133,1107
ENSG00000018408,WWTR1,protein_coding,27,25,18,15,26,33,121,199,60,33
ENSG00000018510,AGPS,protein_coding,1747,3819,2232,2463,6419,3053,2782,3313,2493,1751
ENSG00000018607,ZNF806,transcribed_unprocessed_pseudogene,1,0,2,4,0,0,8,0,0,0
ENSG00000018610,CXorf56,protein_coding,497,504,573,436,552,825,461,503,289,253
ENSG00000018625,ATP1A2,protein_coding,5,0,1,0,2,1,2,3,1,1
ENSG00000018699,TTC27,protein_coding,817,765,335,1257,721,823,1614,1367,409,455
ENSG00000018869,ZNF582,protein_coding,149,72,52,107,110,148,140,218,143,74
ENSG00000019102,VSIG2,protein_coding,133,1295,190,25,46,61,269,48,76,125
ENSG00000019144,PHLDB1,protein_coding,72,282,264,89,1485,104,390,1357,33,144
ENSG00000019169,MARCO,protein_coding,8,71,1,6,21,6,6,72,3,1
ENSG00000019186,CYP24A1,protein_coding,1,0,0,0,0,1,0,3,1,1
ENSG00000019485,PRDM11,protein_coding,1454,1106,1158,1106,1080,1087,6464,1793,2659,1562
ENSG00000019505,SYT13,protein_coding,0,0,1,2,1,1,2,2,4,1
ENSG00000019549,SNAI2,protein_coding,54,1,5,0,0,12,48,114,0,67
ENSG00000019582,CD74,protein_coding,44920,23462,182542,82807,9811,93301,64775,46078,36366,16960
ENSG00000019991,HGF,protein_coding,4537,1057,270,931,114511,2065,794,2461,2363,610
ENSG00000019995,ZRANB1,protein_coding,706,580,371,596,912,745,1101,1246,976,594
ENSG00000020129,NCDN,protein_coding,1402,1232,1517,981,1173,1211,1111,1694,1040,895
ENSG00000020181,ADGRA2,protein_coding,436,2552,374,894,259,220,748,258,3759,1138
ENSG00000020219,CCT8L1P,processed_pseudogene,3,6,19,5,6,7,6,1,6,19
ENSG00000020256,ZFP64,protein_coding,542,602,729,697,885,658,955,729,334,515
ENSG00000020426,MNAT1,protein_coding,268,286,183,170,273,251,247,415,62,238
ENSG00000020577,SAMD4A,protein_coding,39,23,10,36,33,20,291,107,34,21
ENSG00000020633,RUNX3,protein_coding,5689,2918,1683,1445,3775,637,5128,4722,8909,2898
ENSG00000020922,MRE11,protein_coding,2120,2419,956,3494,2204,1765,4230,2663,3421,2378
ENSG00000021300,PLEKHB1,protein_coding,128,263,246,131,116,267,447,221,316,93
ENSG00000021355,SERPINB1,protein_coding,13239,14860,7286,19110,26671,18781,12354,15141,4698,20184
ENSG00000021461,CYP3A43,protein_coding,2,0,3,2,6,9,7,1,5,7
ENSG00000021488,SLC7A9,protein_coding,4,8,13,25,8,32,14,7,32,11
ENSG00000021574,SPAST,protein_coding,1105,1229,1204,1520,1856,1632,1324,1915,983,1086
ENSG00000021645,NRXN3,protein_coding,23,1,21,3,1836,4,184,28,7,46
ENSG00000021762,OSBPL5,protein_coding,4124,3628,1846,3124,6860,2016,1499,1501,3610,2759
ENSG00000021776,AQR,protein_coding,2572,4083,1183,3313,3641,2936,5335,3880,1961,2237
ENSG00000021826,CPS1,protein_coding,13,3,1,1,1,7,246,1095,3,1
ENSG00000021852,C8B,protein_coding,3,0,0,0,1,0,0,15,0,0
ENSG00000022267,FHL1,protein_coding,306,1487,589,939,1490,662,3332,619,1707,185
ENSG00000022277,RTF2,protein_coding,2385,2654,943,1512,1989,1626,1417,2115,756,1604
ENSG00000022355,GABRA1,protein_coding,2,0,0,0,0,0,3,12,1,0
ENSG00000022556,NLRP2,protein_coding,43,51,926,93,123,1867,68,170,812,52
ENSG00000022567,SLC45A4,protein_coding,923,745,122,297,473,144,676,1219,1365,2269
ENSG00000022840,RNF10,protein_coding,6122,4486,4737,3453,5993,6031,6227,8148,3497,4651
ENSG00000022976,ZNF839,protein_coding,612,342,514,483,525,581,574,471,348,550
ENSG00000023041,ZDHHC6,protein_coding,1708,2647,855,1826,2011,1736,1892,2287,1613,1431
ENSG00000023171,GRAMD1B,protein_coding,2859,3085,605,321,628,714,1248,1648,1610,902
ENSG00000023191,RNH1,protein_coding,3859,9439,4336,1959,7482,3541,2027,3220,3318,1875
ENSG00000023228,NDUFS1,protein_coding,2305,5414,2410,2784,4341,2867,3858,3843,2252,2684
ENSG00000023287,RB1CC1,protein_coding,2263,1956,1086,1820,4778,3085,3541,5461,2813,3538
ENSG00000023318,ERP44,protein_coding,2484,4442,1581,2365,3796,2407,1650,2844,1089,1782
ENSG00000023330,ALAS1,protein_coding,502,2233,1570,1496,2251,1512,1191,1273,589,2237
ENSG00000023445,BIRC3,protein_coding,653,1050,266,499,223,703,1819,3033,1089,651
ENSG00000023516,AKAP11,protein_coding,3408,3981,1539,4341,3687,3421,4617,4913,7190,2423
ENSG00000023572,GLRX2,protein_coding,515,517,368,573,754,495,562,754,618,621
ENSG00000023608,SNAPC1,protein_coding,192,176,130,120,235,257,137,336,172,133
ENSG00000023697,DERA,protein_coding,639,1344,432,867,943,1104,500,409,257,567
ENSG00000023734,STRAP,protein_coding,2812,2862,1802,2245,2652,2634,1846,1958,1055,1524
ENSG00000023839,ABCC2,protein_coding,80,166,58,159,150,127,171,207,290,122
ENSG00000023892,DEF6,protein_coding,5484,3242,2649,2958,2528,3077,4378,3264,2883,3550
ENSG00000023902,PLEKHO1,protein_coding,3209,1067,3695,2410,2113,2873,1441,1633,3421,1218
ENSG00000023909,GCLM,protein_coding,1057,531,53,466,637,139,1404,2133,622,879
ENSG00000024048,UBR2,protein_coding,3207,3775,2591,4394,6140,3890,6622,6018,3910,4654
ENSG00000024422,EHD2,protein_coding,645,138,1875,495,4634,81,2492,586,1375,1654
ENSG00000024526,DEPDC1,protein_coding,543,246,151,85,230,313,641,1322,96,291
ENSG00000024862,CCDC28A,protein_coding,512,562,290,617,663,578,596,682,250,423
ENSG00000025039,RRAGD,protein_coding,1513,874,1275,675,2362,800,962,346,909,1654
ENSG00000025156,HSF2,protein_coding,600,928,230,437,550,549,4291,884,237,557
ENSG00000025293,PHF20,protein_coding,2873,2398,2098,2783,4886,3048,2352,2934,1817,1903
ENSG00000025423,HSD17B6,protein_coding,25,5,13,15,24,35,23,25,5,4
ENSG00000025434,NR1H3,protein_coding,1926,433,1684,1066,2835,1206,1270,338,484,1165
ENSG00000025708,TYMP,protein_coding,1210,3197,928,595,1854,725,315,583,620,869
ENSG00000025770,NCAPH2,protein_coding,2195,1681,926,989,1036,855,1171,1546,1285,1064
ENSG00000025772,TOMM34,protein_coding,958,1139,555,1237,1148,1034,719,1245,575,768
ENSG00000025796,SEC63,protein_coding,3486,3548,1500,2380,4392,3068,3129,3844,1639,2250
ENSG00000025800,KPNA6,protein_coding,3048,3742,3700,3384,5502,3369,3839,4205,4395,3002
ENSG00000026025,VIM,protein_coding,10000,45179,18703,24727,121199,12399,9175,5442,12914,13766
ENSG00000026036,RTEL1-TNFRSF6B,protein_coding,279,439,189,165,262,355,317,350,89,324
ENSG00000026103,FAS,protein_coding,827,1486,298,792,1779,1596,691,678,317,638
ENSG00000026297,RNASET2,protein_coding,3717,2780,1797,1819,3681,1890,543,1540,1590,2231
ENSG00000026508,CD44,protein_coding,22956,14394,39116,12948,53481,13145,11561,10089,28657,16713
ENSG00000026559,KCNG1,protein_coding,3,45,1,5,2,3,9,65,12,10
ENSG00000026652,AGPAT4,protein_coding,635,935,1320,2822,2886,1865,3012,2407,2149,2736
ENSG00000026751,SLAMF7,protein_coding,1396,109,68,133,212,356,2107,1405,325,538
ENSG00000026950,BTN3A1,protein_coding,2413,1207,1359,1894,1511,2600,4240,2479,1196,2169
ENSG00000027001,MIPEP,protein_coding,200,273,129,502,379,235,372,361,182,150
ENSG00000027075,PRKCH,protein_coding,2747,562,580,603,210,781,3576,2332,2344,996
ENSG00000027644,INSRR,protein_coding,9,4,15,8,11,4,12,19,40,20
ENSG00000027697,IFNGR1,protein_coding,1542,10080,658,2292,2647,2750,1173,2439,1732,1694
ENSG00000027847,B4GALT7,protein_coding,1332,1307,693,890,1186,1277,1442,626,672,963
ENSG00000027869,SH2D2A,protein_coding,307,124,242,93,29,184,456,762,569,135
ENSG00000028116,VRK2,protein_coding,772,1724,450,823,737,648,923,1243,366,552
ENSG00000028137,TNFRSF1B,protein_coding,2237,5322,1335,2164,871,313,1350,2409,2421,2858
ENSG00000028203,VEZT,protein_coding,2252,1068,1579,1439,2180,2144,2212,3064,1776,1653
ENSG00000028277,POU2F2,protein_coding,2021,4296,6363,1326,2137,1401,2371,3074,4626,2106
ENSG00000028310,BRD9,protein_coding,1999,2149,1078,1408,1888,2152,2106,1659,1761,1375
ENSG00000028528,SNX1,protein_coding,3905,5340,2819,4898,6767,4524,5114,4260,3377,4101
ENSG00000028839,TBPL1,protein_coding,557,228,255,261,517,557,509,1451,238,264
ENSG00000029153,ARNTL2,protein_coding,387,676,477,767,776,317,1990,422,32,200
ENSG00000029363,BCLAF1,protein_coding,8546,12498,2319,8229,7625,7137,7698,11933,4222,4877
ENSG00000029364,SLC39A9,protein_coding,2485,4585,1592,2767,4470,3329,3267,4068,2148,2675
ENSG00000029534,ANK1,protein_coding,6318,81,79,421,96,161,7634,22519,141,4663
ENSG00000029559,IBSP,protein_coding,0,0,0,0,0,0,1,56,0,0
ENSG00000029639,TFB1M,protein_coding,349,456,229,501,382,351,440,386,220,258
ENSG00000029725,RABEP1,protein_coding,1169,2278,1513,1889,3477,2375,2819,2449,1857,2561
ENSG00000029993,HMGB3,protein_coding,829,777,370,620,1141,401,771,1251,153,287
ENSG00000030066,NUP160,protein_coding,2910,5494,1898,3931,4941,4341,5599,5694,5473,2836
ENSG00000030110,BAK1,protein_coding,1066,1268,842,736,791,539,708,547,460,541
ENSG00000030304,MUSK,protein_coding,16,1,4,6,2,2,1,5,4,13
ENSG00000030419,IKZF2,protein_coding,613,62,4345,312,55,9928,2603,5806,2007,2682
ENSG00000030582,GRN,protein_coding,12327,34349,8005,6132,29245,1846,3020,7070,1281,31534
ENSG00000031003,FAM13B,protein_coding,1300,3499,2007,2714,3909,3076,3472,1946,2280,1915
ENSG00000031081,ARHGAP31,protein_coding,507,848,107,351,1836,246,670,881,249,331
ENSG00000031691,CENPQ,protein_coding,187,248,66,244,231,237,203,314,105,175
ENSG00000031698,SARS1,protein_coding,2032,3048,882,1889,2911,2287,2117,3429,1599,1485
ENSG00000031823,RANBP3,protein_coding,2254,2712,2046,1988,1949,2130,2314,2411,2351,2014
ENSG00000032219,ARID4A,protein_coding,2385,2656,1563,2393,3107,3033,2491,2571,2777,2476
ENSG00000032389,EIPR1,protein_coding,1030,1180,594,874,1004,894,1408,1273,381,583
ENSG00000032444,PNPLA6,protein_coding,1913,3688,3322,3980,2693,2450,2966,3609,2453,2138
ENSG00000032742,IFT88,protein_coding,268,384,195,638,593,384,409,508,452,338
ENSG00000033011,ALG1,protein_coding,451,612,446,351,431,465,374,405,191,226
ENSG00000033030,ZCCHC8,protein_coding,1337,1226,764,1097,1368,1112,1520,1538,1299,1293
ENSG00000033050,ABCF2,protein_coding,529,628,167,311,448,535,529,292,273,338
ENSG00000033100,CHPF2,protein_coding,3903,2993,2425,2562,4546,2611,3587,2231,2076,2572
ENSG00000033122,LRRC7,protein_coding,113,102,40,106,128,89,169,233,112,108
ENSG00000033170,FUT8,protein_coding,1091,892,298,525,1230,519,1532,1768,636,656
ENSG00000033178,UBA6,protein_coding,2078,2684,1719,2409,3585,3343,2426,3456,1881,1678
ENSG00000033327,GAB2,protein_coding,2540,2541,4352,2620,9773,3768,1933,1826,5624,3121
ENSG00000033627,ATP6V0A1,protein_coding,1567,4341,619,2388,2995,626,5270,4215,1173,4068
ENSG00000033800,PIAS1,protein_coding,3252,4290,2864,3273,4667,4201,3871,4063,2647,4003
ENSG00000033867,SLC4A7,protein_coding,747,1215,1306,1005,387,2015,1700,1774,1443,1093
ENSG00000034053,APBA2,protein_coding,397,644,245,122,53,232,561,483,236,157
ENSG00000034152,MAP2K3,protein_coding,2479,2399,4793,1989,2157,3123,2854,2605,1537,2881
ENSG00000034239,EFCAB1,protein_coding,5,1,0,2,0,0,1,2,4,5
ENSG00000034510,TMSB10,protein_coding,9059,10027,16662,10251,19859,10793,3271,6012,2072,1980
ENSG00000034533,ASTE1,protein_coding,336,343,192,377,542,384,375,427,271,343
ENSG00000034677,RNF19A,protein_coding,2179,2554,818,1945,2733,1635,2681,4207,2555,2858
ENSG00000034693,PEX3,protein_coding,830,278,98,489,720,301,554,630,203,283
ENSG00000034713,GABARAPL2,protein_coding,1692,1179,979,1306,1329,1116,1417,1431,553,1084
ENSG00000034971,MYOC,protein_coding,0,0,0,1,0,0,13,17,0,1
ENSG00000035115,SH3YL1,protein_coding,1242,847,403,1130,1404,1252,1426,1352,704,1018
ENSG00000035141,FAM136A,protein_coding,1788,1810,654,2054,1846,1400,1739,1392,655,946
ENSG00000035403,VCL,protein_coding,7523,6961,3649,5532,2993,4448,6752,5446,9639,5155
ENSG00000035499,DEPDC1B,protein_coding,422,519,251,236,215,485,838,710,75,334
ENSG00000035664,DAPK2,protein_coding,183,590,56,46,48,108,184,313,152,763
ENSG00000035681,NSMAF,protein_coding,2235,3629,1375,3568,7147,3418,3083,3593,3469,3527
ENSG00000035687,ADSS2,protein_coding,1640,2066,1443,1582,3202,2051,1506,2292,1683,1733
ENSG00000035720,STAP1,protein_coding,327,165,317,312,586,794,135,787,151,70
ENSG00000035862,TIMP2,protein_coding,2799,3775,7858,3709,7961,3888,2556,2212,1636,4803
ENSG00000035928,RFC1,protein_coding,2123,2489,876,2233,2275,1909,3872,2826,1280,1731
ENSG00000036054,TBC1D23,protein_coding,1181,1360,662,1237,1937,1377,1465,2644,892,1127
ENSG00000036257,CUL3,protein_coding,1975,3035,1613,2174,3085,3140,2951,3775,1859,2110
ENSG00000036448,MYOM2,protein_coding,232,46,100,107,52,172,223,166,1030,112
ENSG00000036473,OTC,protein_coding,0,0,0,0,0,0,0,0,1,0
ENSG00000036530,CYP46A1,protein_coding,20,15,0,8,9,82,26,118,42,14
ENSG00000036549,ZZZ3,protein_coding,2347,2485,1109,2190,2708,2225,2970,3822,2207,1891
ENSG00000036565,SLC18A1,protein_coding,1,0,17,5,0,8,2,2,5,12
ENSG00000036672,USP2,protein_coding,4,235,58,19,25,20,77,11,52,20
ENSG00000036828,CASR,protein_coding,2,11,0,1,0,3,5,2,1,7
ENSG00000037042,TUBG2,protein_coding,491,428,117,311,148,73,438,191,218,353
ENSG00000037241,RPL26L1,protein_coding,246,334,147,249,259,253,212,209,78,97
ENSG00000037280,FLT4,protein_coding,223,18,1331,9,162,127,230,472,154,302
ENSG00000037474,NSUN2,protein_coding,3745,3029,1162,1895,2211,2993,2392,2555,2547,2094
ENSG00000037637,FBXO42,protein_coding,1896,2148,2315,2087,2612,2499,2728,2829,2810,2517
ENSG00000037749,MFAP3,protein_coding,260,865,277,740,978,721,943,616,469,657
ENSG00000037757,MRI1,protein_coding,985,1306,760,1020,837,986,1299,743,815,593
ENSG00000037897,METTL1,protein_coding,365,322,256,412,321,405,294,407,167,128
ENSG00000037965,HOXC8,protein_coding,0,0,2,0,0,1,1,3,0,0
ENSG00000038002,AGA,protein_coding,531,524,261,738,673,534,255,570,170,474
ENSG00000038210,PI4K2B,protein_coding,813,1158,579,825,1013,632,828,1205,511,691
ENSG00000038219,BOD1L1,protein_coding,4906,6249,1503,5227,7479,5966,7589,7983,4091,7674
ENSG00000038274,MAT2B,protein_coding,2113,2688,1383,2725,3233,3439,2747,1878,1293,1859
ENSG00000038295,TLL1,protein_coding,0,0,1,0,0,0,2,68,0,2
ENSG00000038358,EDC4,protein_coding,3427,3715,2810,2834,3724,3532,3508,2949,2887,3156
ENSG00000038382,TRIO,protein_coding,4511,4012,5529,5054,5423,12698,5369,5181,6708,4217
ENSG00000038427,VCAN,protein_coding,1953,44954,65,7600,479,953,2684,5386,1001,991
ENSG00000038532,CLEC16A,protein_coding,2376,2806,1779,2354,2607,2578,2650,3176,3169,2478
ENSG00000038945,MSR1,protein_coding,122,31,1,38,8,6,33,106,24,6
ENSG00000039068,CDH1,protein_coding,1367,5,13,49,35,24,607,1683,10,171
ENSG00000039123,MTREX,protein_coding,1940,3359,1107,2610,3062,2923,3027,2474,2111,1738
ENSG00000039139,DNAH5,protein_coding,2,3,6,1,3,11,29,2,0,1
ENSG00000039319,ZFYVE16,protein_coding,496,2099,833,966,2128,1740,1239,1005,1023,1595
ENSG00000039523,RIPOR1,protein_coding,4158,2640,1606,1296,1866,1640,2945,2562,1881,3105
ENSG00000039537,C6,protein_coding,2,0,1,0,0,1,2,1,0,3
ENSG00000039560,RAI14,protein_coding,325,347,5,55,169,41,222,244,6,164
ENSG00000039600,SOX30,protein_coding,1,23,11,37,2,16,47,13,50,11
ENSG00000039650,PNKP,protein_coding,1599,2676,855,1214,1262,1492,1567,1410,1450,1275
ENSG00000039987,BEST2,protein_coding,16,17,10,6,20,16,8,6,14,27
ENSG00000040199,PHLPP2,protein_coding,487,412,63,527,365,453,1506,1213,257,441
ENSG00000040275,SPDL1,protein_coding,616,622,183,438,583,480,751,536,222,391
ENSG00000040341,STAU2,protein_coding,1118,1764,720,1454,3526,814,1186,1870,660,1592
ENSG00000040487,SLC66A1,protein_coding,1015,1870,464,549,585,355,556,638,636,787
ENSG00000040531,CTNS,protein_coding,436,704,476,1062,1227,879,983,518,431,518
